"Census Profile, 2021 Census of Population",,,
Ethnic or cultural origin,  Canadian,459320,
Ethnic or cultural origin,  English,1019250,
Ethnic or cultural origin,  Irish,627920,
Ethnic or cultural origin,  Scottish,774455,
Ethnic or cultural origin,"  French, n.o.s.",312750,
Ethnic or cultural origin,  German,539145,
Ethnic or cultural origin,  Chinese,517805,
Ethnic or cultural origin,  Italian,162485,
Ethnic or cultural origin,  Indian (India),275975,
Ethnic or cultural origin,  Ukrainian,210100,
Ethnic or cultural origin,  Dutch,189985,
Ethnic or cultural origin,  Polish,134635,
Ethnic or cultural origin,  Québécois,6240,
Ethnic or cultural origin,"  British Isles, n.o.s.",191025,
Ethnic or cultural origin,  Filipino,172915,
Ethnic or cultural origin,  French Canadian,39930,
Ethnic or cultural origin,"  Caucasian (White), n.o.s.",82175,
Ethnic or cultural origin,"  First Nations (North American Indian), n.o.s.",105005,
Ethnic or cultural origin,  Métis,85205,
Ethnic or cultural origin,"  European, n.o.s.",102475,
Ethnic or cultural origin,  Russian,121755,
Ethnic or cultural origin,  Norwegian,137170,
Ethnic or cultural origin,  Welsh,104225,
Ethnic or cultural origin,  Portuguese,39755,
Ethnic or cultural origin,  American,71530,
Ethnic or cultural origin,  Spanish,54365,
Ethnic or cultural origin,  Swedish,103630,
Ethnic or cultural origin,  Hungarian,51915,
Ethnic or cultural origin,  Acadian,7025,
Ethnic or cultural origin,  Pakistani,19050,
Ethnic or cultural origin,"  African, n.o.s.",18520,
Ethnic or cultural origin,  Jewish,34395,
Ethnic or cultural origin,  Punjabi,93395,
Ethnic or cultural origin,  Vietnamese,51890,
Ethnic or cultural origin,"  Arab, n.o.s.",12590,
Ethnic or cultural origin,  Greek,23300,
Ethnic or cultural origin,  Jamaican,9865,
Ethnic or cultural origin,"  Asian, n.o.s.",47650,
Ethnic or cultural origin,"  Cree, n.o.s.",24875,
Ethnic or cultural origin,  Korean,72025,
Ethnic or cultural origin,  Romanian,30195,
Ethnic or cultural origin,  Lebanese,8440,
Ethnic or cultural origin,  Iranian,49390,
Ethnic or cultural origin,"  Christian, n.i.e.",13865,
Ethnic or cultural origin,  Danish,54865,
Ethnic or cultural origin,"  North American Indigenous, n.o.s.",24140,
Ethnic or cultural origin,  Sikh,69100,
Ethnic or cultural origin,  Austrian,45280,
Ethnic or cultural origin,  Belgian,19505,
Ethnic or cultural origin,  Haitian,1215,
Ethnic or cultural origin,  Hindu,19405,
Ethnic or cultural origin,  Mexican,28445,
Ethnic or cultural origin,  Mennonite,20925,
Ethnic or cultural origin,  Swiss,28520,
Ethnic or cultural origin,  Finnish,33680,
Ethnic or cultural origin,  Sri Lankan,6440,
Ethnic or cultural origin,  Croatian,23750,
Ethnic or cultural origin,  Japanese,54640,
Ethnic or cultural origin,"  South Asian, n.o.s.",20125,
Ethnic or cultural origin,"  Mi'kmaq, n.o.s.",4840,
Ethnic or cultural origin,"  Northern European, n.o.s.",30950,
Ethnic or cultural origin,  Muslim,8220,
Ethnic or cultural origin,  Egyptian,5810,
Ethnic or cultural origin,"  Latin, Central or South American, n.o.s.",11730,
Ethnic or cultural origin,  Tamil,3380,
Ethnic or cultural origin,  Icelandic,25910,
Ethnic or cultural origin,  Colombian,7315,
Ethnic or cultural origin,  Moroccan,2020,
Ethnic or cultural origin,  Czech,22425,
Ethnic or cultural origin,  Syrian,6550,
Ethnic or cultural origin,  Guyanese,2420,
Ethnic or cultural origin,  Afghan,9605,
Ethnic or cultural origin,"  Black, n.o.s.",4515,
Ethnic or cultural origin,  Serbian,12660,
Ethnic or cultural origin,  Ojibway,5145,
Ethnic or cultural origin,  Newfoundlander,4530,
Ethnic or cultural origin,  Hong Konger,30020,
Ethnic or cultural origin,  Ontarian,3315,
Ethnic or cultural origin,  Persian,19155,
Ethnic or cultural origin,  Trinidadian/Tobagonian,4120,
Ethnic or cultural origin,  Turkish,8070,
Ethnic or cultural origin,"  Inuit, n.o.s.",2120,
Ethnic or cultural origin,  Bangladeshi,3740,
Ethnic or cultural origin,  Algerian,915,
Ethnic or cultural origin,  Brazilian,12435,
Ethnic or cultural origin,  Nigerian,4110,
Ethnic or cultural origin,  Armenian,4040,
Ethnic or cultural origin,  Slovak,11565,
Ethnic or cultural origin,"  Eastern European, n.o.s.",11810,
Ethnic or cultural origin,  Somali,2665,
Ethnic or cultural origin,  Taiwanese,37530,
Ethnic or cultural origin,  Iraqi,4590,
Ethnic or cultural origin,  Salvadorean,6580,
Ethnic or cultural origin,  African Caribbean,1640,
Ethnic or cultural origin,"  East or Southeast Asian, n.o.s.",10735,
Ethnic or cultural origin,"  West or Central Asian or Middle Eastern, n.o.s.",5140,
Ethnic or cultural origin,"  Caribbean, n.o.s.",2715,
Ethnic or cultural origin,  Algonquin,1880,
Ethnic or cultural origin,"  West Indian, n.o.s.",1855,
Ethnic or cultural origin,  Lithuanian,7330,
Ethnic or cultural origin,  South African,13965,
Ethnic or cultural origin,  Australian,18505,
Ethnic or cultural origin,  Palestinian,2750,
Ethnic or cultural origin,  Chilean,6220,
Ethnic or cultural origin,  Congolese,1500,
Ethnic or cultural origin,  Nova Scotian,2015,
Ethnic or cultural origin,  Ethiopian,2720,
Ethnic or cultural origin,"  Hispanic, n.o.s.",5295,
Ethnic or cultural origin,  Peruvian,4260,
Ethnic or cultural origin,  Yoruba,1350,
Ethnic or cultural origin,  Cambodian (Khmer),3350,
Ethnic or cultural origin,  Berber,605,
Ethnic or cultural origin,  Albanian,2455,
Ethnic or cultural origin,  Maltese,2750,
Ethnic or cultural origin,  Macedonian,1235,
Ethnic or cultural origin,  Slovenian,5340,
Ethnic or cultural origin,"  Western European, n.o.s.",7865,
Ethnic or cultural origin,  New Brunswicker,875,
Ethnic or cultural origin,  Gujarati,2670,
Ethnic or cultural origin,  Eritrean,2245,
Ethnic or cultural origin,  African Canadian,1535,
Ethnic or cultural origin,  Israeli,3645,
Ethnic or cultural origin,  Mohawk,2355,
Ethnic or cultural origin,"  Czechoslovakian, n.o.s.",6545,
Ethnic or cultural origin,  Bulgarian,3720,
Ethnic or cultural origin,  Albertan,3430,
Ethnic or cultural origin,  Ghanaian,1670,
Ethnic or cultural origin,  Barbadian,1950,
Ethnic or cultural origin,  African American,4500,
Ethnic or cultural origin,"  Yugoslavian, n.o.s.",5580,
Ethnic or cultural origin,  Tunisian,550,
Ethnic or cultural origin,"  Slavic, n.o.s.",5285,
Ethnic or cultural origin,  Cuban,1770,
Ethnic or cultural origin,  Bosnian,3785,
Ethnic or cultural origin,  Venezuelan,1835,
Ethnic or cultural origin,"  Innu/Montagnais, n.o.s.",180,
Ethnic or cultural origin,  Latvian,4860,
Ethnic or cultural origin,  Bengali,1370,
Ethnic or cultural origin,  Cameroonian,335,
Ethnic or cultural origin,  Guatemalan,2415,
Ethnic or cultural origin,  Indonesian,8440,
Ethnic or cultural origin,  Laotian,2485,
Ethnic or cultural origin,  Ilocano,4765,
Ethnic or cultural origin,  Northern Irish,4550,
Ethnic or cultural origin,"  Celtic, n.o.s.",5445,
Ethnic or cultural origin,  British Columbian,20450,
Ethnic or cultural origin,  Ecuadorian,1135,
Ethnic or cultural origin,  Franco Ontarian,360,
Ethnic or cultural origin,  Argentinian,2625,
Ethnic or cultural origin,  Estonian,4695,
Ethnic or cultural origin,  Kurdish,3375,
Ethnic or cultural origin,  Fijian,16120,
Ethnic or cultural origin,  Jatt,8370,
Ethnic or cultural origin,"  North American, n.o.s.",2695,
Ethnic or cultural origin,  Coptic,760,
Ethnic or cultural origin,  Thai,5745,
Ethnic or cultural origin,  Dominican,860,
Ethnic or cultural origin,  Nepali,2305,
Ethnic or cultural origin,  Kabyle,75,
